shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
"NAOLIBORG:JourneyPattern:137_4A0753560EFE6BBEAE3344901FA59DC2",47.271523,-1.445366,33
"NAOLIBORG:JourneyPattern:137_4A0753560EFE6BBEAE3344901FA59DC2",47.270042,-1.446719,34
"NAOLIBORG:JourneyPattern:137_4A0753560EFE6BBEAE3344901FA59DC2",47.26883,-1.445825,35
"NAOLIBORG:JourneyPattern:137_4A0753560EFE6BBEAE3344901FA59DC2",47.26656,-1.446374,36
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.274136,-1.429006,0
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.276134,-1.429397,1
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.274235,-1.433186,2
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.272636,-1.434476,3
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.275337,-1.438249,4
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.275272,-1.443309,5
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.272537,-1.444648,6
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.271523,-1.445366,7
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.270042,-1.446719,8
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.26883,-1.445825,9
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.26656,-1.446374,10
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.264725,-1.444127,11
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.2624,-1.446244,12
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.259907,-1.450253,13
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.25815,-1.459117,14
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.25709,-1.466417,15
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.256622,-1.468474,16
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.255,-1.47207,17
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.253574,-1.474956,18
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.251003,-1.48202,19
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.250343,-1.485067,20
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.24902,-1.48827,21
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.246662,-1.495102,22
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.24599,-1.502457,23
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.24396,-1.505063,24
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.241455,-1.508359,25
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.238552,-1.507503,26
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.23563,-1.508669,27
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.23337,-1.511297,28
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.231544,-1.516049,29
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.22981,-1.516504,30
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.22763,-1.51546,31
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.226627,-1.519742,32
"NAOLIBORG:JourneyPattern:137_46631937E152A83946BC6FB0737A52E9",47.22621,-1.521883,33
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.22621,-1.521883,0
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.227,-1.518714,1
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.227547,-1.515541,2
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.23017,-1.516372,3
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.231544,-1.515914,4
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.233486,-1.5108,5
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.23587,-1.508363,6
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.23863,-1.507401,7
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.241028,-1.508567,8
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.244385,-1.504362,9
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.246056,-1.502235,10
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.246647,-1.494904,11
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.249016,-1.488004,12
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.25034,-1.484896,13
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.25097,-1.481209,14
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.253494,-1.474739,15
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.25509,-1.471747,16
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.25627,-1.469173,17
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.25705,-1.466134,18
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.258102,-1.458387,19
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.260487,-1.449032,20
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.262436,-1.445974,21
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.264893,-1.443568,22
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.266563,-1.441362,23
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.26832,-1.437994,24
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.269527,-1.435525,25
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.271553,-1.432608,26
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.274136,-1.429006,27
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.276134,-1.429397,28
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.274235,-1.433186,29
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.272636,-1.434476,30
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.275337,-1.438249,31
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.275272,-1.443309,32
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.272537,-1.444648,33
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.271523,-1.445366,34
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.270042,-1.446719,35
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.26883,-1.445825,36
"NAOLIBORG:JourneyPattern:137_6E3F72664DD4EEAEF0B1C581CD646C64",47.26656,-1.446374,37
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.200672,-1.759535,0
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.197502,-1.759184,1
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.19955,-1.754243,2
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.1981,-1.749562,3
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.19669,-1.74451,4
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.19589,-1.741113,5
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.196106,-1.737019,6
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.195812,-1.724909,7
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.193012,-1.718222,8
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.19134,-1.711738,9
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.191288,-1.707947,10
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.190884,-1.700888,11
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.19195,-1.697132,12
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.189728,-1.692022,13
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.18847,-1.68921,14
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.187325,-1.68649,15
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.18589,-1.682485,16
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.185436,-1.678431,17
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.18535,-1.674549,18
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.179287,-1.677856,19
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.177296,-1.679046,20
"NAOLIBORG:JourneyPattern:138_8B97917EB531FAA46E05865C58754000",47.155773,-1.681493,21
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.155773,-1.681493,0
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.17755,-1.678792,1
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.179596,-1.677515,2
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.185047,-1.674256,3
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.185707,-1.677391,4
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.186066,-1.682945,5
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.187473,-1.686557,6
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.18881,-1.689904,7
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19053,-1.693708,8
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.191982,-1.697458,9
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19072,-1.701366,10
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19129,-1.707229,11
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.191376,-1.71122,12
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.193146,-1.718422,13
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.195873,-1.724794,14
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19621,-1.737223,15
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19586,-1.740357,16
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.196808,-1.744592,17
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19869,-1.751027,18
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.199757,-1.754847,19
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.19779,-1.759322,20
"NAOLIBORG:JourneyPattern:138_D95A0C97781F0EC7A5EE7B739DF1FC59",47.200672,-1.759535,21
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.265453,-1.683842,0
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.264217,-1.680265,1
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.263294,-1.677244,2
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.26222,-1.671925,3
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.26177,-1.669478,4
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.26107,-1.665119,5
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.26034,-1.660003,6
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.259415,-1.654559,7
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.25827,-1.647516,8
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.2599,-1.63792,9
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.260063,-1.634315,10
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.260635,-1.631271,11
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.26097,-1.624315,12
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.25784,-1.623319,13
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.255875,-1.61927,14
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.254017,-1.61509,15
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.251083,-1.610769,16
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.249386,-1.607267,17
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.24706,-1.603456,18
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.245445,-1.605462,19
"NAOLIBORG:JourneyPattern:139_951BD2CC3C297FFF44E61E44D8C02AC1",47.24597,-1.611047,20
"NAOLIBORG:JourneyPattern:141_74F059EBD84F5C7ACF42A7864BCD38FD",47.264297,-1.679557,0
"NAOLIBORG:JourneyPattern:141_74F059EBD84F5C7ACF42A7864BCD38FD",47.213936,-1.72304,1
"NAOLIBORG:JourneyPattern:141_74F059EBD84F5C7ACF42A7864BCD38FD",47.211918,-1.724712,2
"NAOLIBORG:JourneyPattern:142_1C7BF0AD210F6C4BCF27A9409BF7583E",47.18071,-1.505692,0
"NAOLIBORG:JourneyPattern:142_1C7BF0AD210F6C4BCF27A9409BF7583E",47.18416,-1.482002,1
"NAOLIBORG:JourneyPattern:142_A469111B60E78481A80D44BD1E67C637",47.18426,-1.482585,0
"NAOLIBORG:JourneyPattern:142_A469111B60E78481A80D44BD1E67C637",47.181137,-1.505696,1
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.22621,-1.521883,0
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.227,-1.518714,1
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.227547,-1.515541,2
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.23017,-1.516372,3
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.231544,-1.515914,4
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.233486,-1.5108,5
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.23587,-1.508363,6
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.23543,-1.50403,7
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.238384,-1.50067,8
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.23996,-1.497144,9
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.242867,-1.49501,10
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.24718,-1.494755,11
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.251774,-1.499361,12
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25409,-1.499094,13
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25448,-1.496597,14
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.256844,-1.491526,15
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.256702,-1.488048,16
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25324,-1.487655,17
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.250725,-1.487511,18
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25034,-1.484896,19
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.252785,-1.481419,20
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25714,-1.480145,21
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.262012,-1.481448,22
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.26333,-1.476154,23
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.260925,-1.475095,24
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.258198,-1.474153,25
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25509,-1.471747,26
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25627,-1.469173,27
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.25705,-1.466134,28
"NAOLIBORG:JourneyPattern:147_3FEBFE12C4AB4A57ADADE2C7FE2B1726",47.254356,-1.455368,29
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.254356,-1.455368,0
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25709,-1.466417,1
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.256622,-1.468474,2
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.255,-1.47207,3
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.259655,-1.474576,4
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.261272,-1.475135,5
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.263355,-1.476366,6
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.262074,-1.481473,7
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25798,-1.48073,8
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.252728,-1.481657,9
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.250343,-1.485067,10
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25086,-1.48742,11
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25329,-1.487571,12
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.256767,-1.488098,13
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25695,-1.491245,14
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25445,-1.496915,15
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.254,-1.499181,16
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.25162,-1.49931,17
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.24707,-1.494849,18
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.24265,-1.495051,19
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.239918,-1.497358,20
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.238365,-1.5009,21
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.23562,-1.504131,22
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.23563,-1.508669,23
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.23337,-1.511297,24
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.231544,-1.516049,25
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.22981,-1.516504,26
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.22763,-1.51546,27
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.226627,-1.519742,28
"NAOLIBORG:JourneyPattern:147_563F68AB3D277538C0D02AA304E2E89C",47.22621,-1.521883,29
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.265453,-1.683842,0
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.264217,-1.680265,1
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.263294,-1.677244,2
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.26222,-1.671925,3
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.26177,-1.669478,4
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.26107,-1.665119,5
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.26034,-1.660003,6
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.259415,-1.654559,7
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.25827,-1.647516,8
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.255455,-1.642432,9
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.253788,-1.627296,10
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.25075,-1.618759,11
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.249847,-1.615498,12
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.248486,-1.610268,13
"NAOLIBORG:JourneyPattern:149_539B086F680C89F1B11A8166282C0231",47.245445,-1.605462,14
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.196358,-1.54255,0
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.19933,-1.532873,1
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.200813,-1.525474,2
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20228,-1.522954,3
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20344,-1.520864,4
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20513,-1.515075,5
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20532,-1.509779,6
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.206554,-1.506365,7
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20752,-1.502902,8
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20774,-1.498286,9
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.208023,-1.492627,10
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.208622,-1.489683,11
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.205387,-1.489352,12
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.20327,-1.489975,13
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.200172,-1.488423,14
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.196075,-1.488448,15
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.19502,-1.482839,16
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.19408,-1.478625,17
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.192097,-1.475856,18
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.18989,-1.472709,19
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.191586,-1.467298,20
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.19406,-1.462099,21
"NAOLIBORG:JourneyPattern:152_0C4F76B9EE2856288B2C7AFBC15D4F5B",47.19788,-1.452356,22
