stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"FR_NAOLIB:Quay:945",,"Maurienne","Maurienne",,47.275272,-1.443309,"",,0,"FR_NAOLIB:StopPlace:370",,1,,
"FR_NAOLIB:Quay:1293",,"Espace Diderot","Espace Diderot","",47.184486,-1.562995,"",,0,"FR_NAOLIB:StopPlace:520",,2,,
"FR_NAOLIB:Quay:942",,"Courocerie","Courocerie",,47.251621,-1.499310,"",,0,"FR_NAOLIB:StopPlace:369",,1,,
"FR_NAOLIB:Quay:2141",,"Saphirs","Saphirs",,47.204910,-1.657915,"",,0,"FR_NAOLIB:StopPlace:904",,1,,
"FR_NAOLIB:Quay:1294",,"Espace Diderot","Espace Diderot","",47.184433,-1.562818,"",,0,"FR_NAOLIB:StopPlace:520",,1,,
"FR_NAOLIB:Quay:943",,"Courocerie","Courocerie",,47.251774,-1.499361,"",,0,"FR_NAOLIB:StopPlace:369",,1,,
"FR_NAOLIB:Quay:2140",,"Bodinières","Bodinière",,47.210018,-1.641826,"",,0,"FR_NAOLIB:StopPlace:903",,1,,
"FR_NAOLIB:Quay:940",,"Portail Rouge","Portail Rouge",,47.244385,-1.504362,"",,0,"FR_NAOLIB:StopPlace:368",,1,,
"FR_NAOLIB:Quay:1291",,"Espace Diderot","Espace Diderot","",47.183773,-1.562953,"",,0,"FR_NAOLIB:StopPlace:520",,1,,
"FR_NAOLIB:Quay:1292",,"Espace Diderot","Espace Diderot","",47.184464,-1.562295,"",,0,"FR_NAOLIB:StopPlace:520",,1,,
"FR_NAOLIB:Quay:941",,"Portail Rouge","Portail Rouge",,47.243961,-1.505063,"",,0,"FR_NAOLIB:StopPlace:368",,1,,
"FR_NAOLIB:Quay:2129",,"Pelousière","Pelousière",,47.207703,-1.646992,"",,0,"FR_NAOLIB:StopPlace:899",,1,,
"FR_NAOLIB:Quay:2128",,"Quai Brunais","Quai Brunais",,47.196476,-1.669568,"",,0,"FR_NAOLIB:StopPlace:898",,2,,
"FR_NAOLIB:Quay:1286",,"8 Mai","8-Mai","",47.189198,-1.551104,"",,0,"FR_NAOLIB:StopPlace:519",,1,,
"FR_NAOLIB:Quay:2134",,"Verdure","Verdure",,47.195896,-1.653471,"",,0,"FR_NAOLIB:StopPlace:901",,2,,
"FR_NAOLIB:Quay:1287",,"8 Mai","8-Mai","",47.188786,-1.551468,"",,0,"FR_NAOLIB:StopPlace:519",,1,,
"FR_NAOLIB:Quay:2133",,"Verdure","Verdure",,47.195473,-1.653270,"",,0,"FR_NAOLIB:StopPlace:901",,1,,
"FR_NAOLIB:Quay:1284",,"Morrhonnière - Petit Port","Morrhonnière - Petit Port","",47.241539,-1.556267,"",,0,"FR_NAOLIB:StopPlace:518",,1,,
"FR_NAOLIB:Quay:2132",,"Embarcadère","Embarcadère",,47.194084,-1.646532,"",,0,"FR_NAOLIB:StopPlace:900",,1,,
"FR_NAOLIB:Quay:2131",,"Embarcadère","Embarcadère",,47.193443,-1.646758,"",,0,"FR_NAOLIB:StopPlace:900",,2,,
"FR_NAOLIB:Quay:1285",,"8 Mai","8-Mai","",47.189072,-1.551660,"",,0,"FR_NAOLIB:StopPlace:519",,1,,
"FR_NAOLIB:Quay:939",,"Vesprées","Vèpré",,47.246056,-1.502235,"",,0,"FR_NAOLIB:StopPlace:367",,1,,
"FR_NAOLIB:Quay:2138",,"Bodinières","Bodinières",,47.209724,-1.643050,"",,0,"FR_NAOLIB:StopPlace:903",,1,,
"FR_NAOLIB:Quay:2137",,"Bodinières","Bodinières",,47.209782,-1.642814,"",,0,"FR_NAOLIB:StopPlace:903",,1,,
"FR_NAOLIB:Quay:1288",,"8 Mai","8-mai","",47.189278,-1.551683,"",,0,"FR_NAOLIB:StopPlace:519",,1,,
"FR_NAOLIB:Quay:2136",,"Haute-Indre","Haute Indre",,47.194447,-1.649836,"",,0,"FR_NAOLIB:StopPlace:902",,2,,
"FR_NAOLIB:Quay:937",,"Monty","Mon ti",,47.274235,-1.433186,"",,0,"FR_NAOLIB:StopPlace:366",,2,,
"FR_NAOLIB:Quay:1289",,"8 Mai","8-Mai","",47.188976,-1.551056,"",,0,"FR_NAOLIB:StopPlace:519",,1,,
"FR_NAOLIB:Quay:938",,"Vesprées","Vèpré",,47.245991,-1.502457,"",,0,"FR_NAOLIB:StopPlace:367",,1,,
"FR_NAOLIB:Quay:2135",,"Haute-Indre","Haute Indre",,47.195408,-1.649821,"",,0,"FR_NAOLIB:StopPlace:902",,2,,
"FR_NAOLIB:Quay:935",,"Ouessant","Ouessant",,47.270042,-1.446719,"",,0,"FR_NAOLIB:StopPlace:365",,2,,
"FR_NAOLIB:Quay:936",,"Monty","Monty",,47.274246,-1.432561,"",,0,"FR_NAOLIB:StopPlace:366",,2,,
"FR_NAOLIB:Quay:933",,"Rue de Mauves","Rue de Mauves",,47.271481,-1.432818,"",,0,"FR_NAOLIB:StopPlace:364",,1,,
"FR_NAOLIB:Quay:934",,"Rue de Mauves","Rue de Mauves",,47.271553,-1.432608,"",,0,"FR_NAOLIB:StopPlace:364",,1,,
"FR_NAOLIB:Quay:1282",,"Morrhonnière - Petit Port","Morrhonnière - Petit Port","",47.240982,-1.557306,"",,0,"FR_NAOLIB:StopPlace:518",,1,,
"FR_NAOLIB:Quay:931",,"Aiguillon","Aiguillon",,47.254452,-1.496915,"",,0,"FR_NAOLIB:StopPlace:363",,2,,
"FR_NAOLIB:Quay:2130",,"Pelousière","Pelousière",,47.207787,-1.646992,"",,0,"FR_NAOLIB:StopPlace:899",,1,,
"FR_NAOLIB:Quay:1283",,"Morrhonnière - Petit Port","Morrhonnière - Petit Port","",47.241318,-1.556473,"",,0,"FR_NAOLIB:StopPlace:518",,1,,
"FR_NAOLIB:Quay:932",,"Aiguillon","Aiguillon",,47.254478,-1.496597,"",,0,"FR_NAOLIB:StopPlace:363",,2,,
"FR_NAOLIB:Quay:1280",,"Château de Rezé","Château de Rezé","",47.184689,-1.559263,"",,0,"FR_NAOLIB:StopPlace:517",,1,,
"FR_NAOLIB:Quay:1281",,"Morrhonnière - Petit Port","Morrhonnière - Petit Port","",47.241676,-1.556405,"",,0,"FR_NAOLIB:StopPlace:518",,1,,
"FR_NAOLIB:Quay:930",,"Chenonceau","Cheunonceau",,47.272636,-1.434476,"",,0,"FR_NAOLIB:StopPlace:362",,2,,
"FR_NAOLIB:Quay:960",,"Le Pellerin","Le Pellerin",,47.200520,-1.763160,"",,0,"FR_NAOLIB:StopPlace:377",,1,,
"FR_NAOLIB:Quay:961",,"Behinière","Béhinière",,47.197018,-1.790934,"",,0,"FR_NAOLIB:StopPlace:378",,2,,
"FR_NAOLIB:Quay:2167",,"Danube","Danube",,47.304352,-1.501070,"",,0,"FR_NAOLIB:StopPlace:917",,1,,
"FR_NAOLIB:Quay:2166",,"Danube","Danube",,47.304489,-1.501781,"",,0,"FR_NAOLIB:StopPlace:917",,1,,
"FR_NAOLIB:Quay:2165",,"IUT","IUT",,47.297913,-1.504413,"",,0,"FR_NAOLIB:StopPlace:916",,1,,
"FR_NAOLIB:Quay:2164",,"IUT","IUT",,47.297943,-1.504662,"",,0,"FR_NAOLIB:StopPlace:916",,1,,
"FR_NAOLIB:Quay:2169",,"Méditerranée","Méditerranée",,47.271160,-1.485015,"",,0,"FR_NAOLIB:StopPlace:918",,1,,
"FR_NAOLIB:Quay:2168",,"Méditerranée","Méditerranée",,47.270279,-1.485808,"",,0,"FR_NAOLIB:StopPlace:918",,2,,
"FR_NAOLIB:Quay:968",,"Croix Truin","Croix Tru-un",,47.191341,-1.711738,"",,0,"FR_NAOLIB:StopPlace:381",,1,,
"FR_NAOLIB:Quay:969",,"Bois Tillac","Bois Tillac",,47.200180,-1.771277,"",,0,"FR_NAOLIB:StopPlace:382",,2,,
"FR_NAOLIB:Quay:966",,"Moulin Collet","Moulin Collet",,47.200363,-1.766297,"",,0,"FR_NAOLIB:StopPlace:380",,1,,
"FR_NAOLIB:Quay:967",,"Croix Truin","Croix Tru-un",,47.191376,-1.711220,"",,0,"FR_NAOLIB:StopPlace:381",,1,,
"FR_NAOLIB:Quay:964",,"St-Jean-de-Boiseau","St-Jean-de-Boiseau",,47.195812,-1.724909,"",,0,"FR_NAOLIB:StopPlace:379",,1,,
"FR_NAOLIB:Quay:2163",,"Arago","Arago",,47.303612,-1.505003,"",,0,"FR_NAOLIB:StopPlace:915",,1,,
"FR_NAOLIB:Quay:2162",,"Arago","Arago",,47.303516,-1.504836,"",,0,"FR_NAOLIB:StopPlace:915",,1,,
"FR_NAOLIB:Quay:965",,"Moulin Collet","Moulin Collet",,47.200310,-1.766091,"",,0,"FR_NAOLIB:StopPlace:380",,1,,
"FR_NAOLIB:Quay:2161",,"Mainguais","Mainguais",,47.282688,-1.485485,"",,0,"FR_NAOLIB:StopPlace:914",,1,,
"FR_NAOLIB:Quay:962",,"Behinière","Béhinière",,47.197769,-1.792577,"",,0,"FR_NAOLIB:StopPlace:378",,2,,
"FR_NAOLIB:Quay:963",,"St-Jean-de-Boiseau","St-Jean-de-Boiseau",,47.195873,-1.724794,"",,0,"FR_NAOLIB:StopPlace:379",,1,,
"FR_NAOLIB:Quay:2160",,"Mainguais","Mainguais",,47.282272,-1.485527,"",,0,"FR_NAOLIB:StopPlace:914",,1,,
"FR_NAOLIB:Quay:950",,"Télindière","Télindière",,47.196106,-1.737019,"",,0,"FR_NAOLIB:StopPlace:373",,1,,
"FR_NAOLIB:Quay:2156",,"Désirade","Désirade",,47.277672,-1.484090,"",,0,"FR_NAOLIB:StopPlace:912",,1,,
"FR_NAOLIB:Quay:2155",,"Madeleine","Madeleine",,47.275215,-1.483574,"",,0,"FR_NAOLIB:StopPlace:911",,1,,
"FR_NAOLIB:Quay:2154",,"Madeleine","Madeleine",,47.275391,-1.483477,"",,0,"FR_NAOLIB:StopPlace:911",,1,,
"FR_NAOLIB:Quay:2153",,"Parc","Parc",,47.272541,-1.484027,"",,0,"FR_NAOLIB:StopPlace:910",,1,,
"FR_NAOLIB:Quay:2159",,"Ampère","Ampère",,47.302128,-1.507929,"",,0,"FR_NAOLIB:StopPlace:913",,1,,
"FR_NAOLIB:Quay:959",,"Le Pellerin","Le Pellerin",,47.200672,-1.759535,"",,0,"FR_NAOLIB:StopPlace:377",,1,,
"FR_NAOLIB:Quay:2158",,"Ampère","Ampère",,47.302258,-1.507838,"",,0,"FR_NAOLIB:StopPlace:913",,1,,
"FR_NAOLIB:Quay:2157",,"Désirade","Désirade",,47.277832,-1.484125,"",,0,"FR_NAOLIB:StopPlace:912",,1,,
"FR_NAOLIB:Quay:957",,"Le Pellerin","Le Pellerin",,47.201279,-1.759062,"",,0,"FR_NAOLIB:StopPlace:377",,1,,
"FR_NAOLIB:Quay:958",,"Le Pellerin","Le Pellerin",,47.200481,-1.762833,"",,0,"FR_NAOLIB:StopPlace:377",,1,,
"FR_NAOLIB:Quay:955",,"Clotais","Clotais",,47.193146,-1.718422,"",,0,"FR_NAOLIB:StopPlace:376",,1,,
"FR_NAOLIB:Quay:956",,"Clotais","Clotais",,47.193012,-1.718222,"",,0,"FR_NAOLIB:StopPlace:376",,1,,
"FR_NAOLIB:Quay:2152",,"Parc","Parc",,47.272640,-1.483823,"",,0,"FR_NAOLIB:StopPlace:910",,1,,
"FR_NAOLIB:Quay:953",,"Proutière","Proutière",,47.198135,-1.780215,"",,0,"FR_NAOLIB:StopPlace:374",,2,,
"FR_NAOLIB:Quay:2151",,"Marquis de Dion","Marquis de Dion",,47.297100,-1.487826,"",,0,"FR_NAOLIB:StopPlace:909",,1,,
"FR_NAOLIB:Quay:954",,"La Martinière","La Martinière",,47.206333,-1.784911,"",,0,"FR_NAOLIB:StopPlace:375",,1,,
"FR_NAOLIB:Quay:951",,"Télindière","Télindière",,47.196209,-1.737223,"",,0,"FR_NAOLIB:StopPlace:373",,1,,
"FR_NAOLIB:Quay:2150",,"Marquis de Dion","Marquis de Dion",,47.297153,-1.487848,"",,0,"FR_NAOLIB:StopPlace:909",,1,,
"FR_NAOLIB:Quay:952",,"Proutière","Proutière",,47.197937,-1.780375,"",,0,"FR_NAOLIB:StopPlace:374",,2,,
"FR_NAOLIB:Quay:982",,"Clos Roux","Clos Roux",,47.198689,-1.751027,"",,0,"FR_NAOLIB:StopPlace:389",,2,,
"FR_NAOLIB:Quay:983",,"Clos Roux","Clos Roux",,47.198101,-1.749562,"",,0,"FR_NAOLIB:StopPlace:389",,2,,
"FR_NAOLIB:Quay:980",,"Grand Chemin","Grand chemin",,47.197254,-1.783796,"",,0,"FR_NAOLIB:StopPlace:388",,2,,
"FR_NAOLIB:Quay:981",,"Grand Chemin","Grand chemin",,47.197311,-1.784042,"",,0,"FR_NAOLIB:StopPlace:388",,2,,
"FR_NAOLIB:Quay:1248",,"École Centrale - Audencia","Ecole Centrale Audencia","",47.247631,-1.551900,"",,0,"FR_NAOLIB:StopPlace:508",,1,,
"FR_NAOLIB:Quay:1249",,"École Centrale - Audencia","Ecole Centrale Audencia","",47.248489,-1.551477,"",,0,"FR_NAOLIB:StopPlace:508",,1,,
"FR_NAOLIB:Quay:2579",,"Noue Verrière","Noue Verrière",,47.276077,-1.571253,"",,0,"FR_NAOLIB:StopPlace:1122",,2,,
"FR_NAOLIB:Quay:1253",,"École Centrale - Audencia","Ecole Centrale Audencia","",47.248539,-1.551554,"",,0,"FR_NAOLIB:StopPlace:508",,2,,
"FR_NAOLIB:Quay:2101",,"Petit Rocher","Petit Rocher",,47.240536,-1.479154,"",,0,"FR_NAOLIB:StopPlace:886",,1,,
"FR_NAOLIB:Quay:1254",,"Vincent Gâche","Vincent Gâche","",47.205875,-1.548384,"",,0,"FR_NAOLIB:StopPlace:509",,1,,
"FR_NAOLIB:Quay:2100",,"Petit Rocher","Petit Rocher",,47.240566,-1.479013,"",,0,"FR_NAOLIB:StopPlace:886",,1,,
"FR_NAOLIB:Quay:2584",,"Port Boyer","Port Boyer",,47.242008,-1.546024,"",,0,"FR_NAOLIB:StopPlace:1126",,1,,
"FR_NAOLIB:Quay:1251",,"École Centrale - Audencia","Ecole Centrale Audencia","",47.248787,-1.551041,"",,0,"FR_NAOLIB:StopPlace:508",,1,,
"FR_NAOLIB:Quay:2583",,"Petit Port - Facultés","Petit Port-Facultés",,47.243073,-1.547361,"",,0,"FR_NAOLIB:StopPlace:1125",,1,,
"FR_NAOLIB:Quay:1252",,"École Centrale - Audencia","Ecole Centrale Audencia","",47.248116,-1.551535,"",,0,"FR_NAOLIB:StopPlace:508",,1,,
"FR_NAOLIB:Quay:1257",,"Vincent Gâche","Vincent Gâche","",47.206669,-1.548417,"",,0,"FR_NAOLIB:StopPlace:509",,1,,
"FR_NAOLIB:Quay:2105",,"Pont Allard","Pont Allard",,47.197178,-1.666905,"",,0,"FR_NAOLIB:StopPlace:888",,2,,
"FR_NAOLIB:Quay:1258",,"Vincent Gâche","Vincent Gâche","",47.206451,-1.547978,"",,0,"FR_NAOLIB:StopPlace:509",,2,,
"FR_NAOLIB:Quay:2104",,"Pont Allard","Pont Allard",,47.196522,-1.666305,"",,0,"FR_NAOLIB:StopPlace:888",,1,,
"FR_NAOLIB:Quay:1255",,"Vincent Gâche","Vincent Gâche","",47.206081,-1.547405,"",,0,"FR_NAOLIB:StopPlace:509",,1,,
"FR_NAOLIB:Quay:508",,"Ménétrier","Ménétrier",,47.240871,-1.523705,"",,0,"FR_NAOLIB:StopPlace:186",,1,,
"FR_NAOLIB:Quay:2103",,"Juiverie","Juiverie",,47.210850,-1.624918,"",,0,"FR_NAOLIB:StopPlace:887",,1,,
"FR_NAOLIB:Quay:1256",,"Vincent Gâche","Vincent Gâche","",47.206345,-1.548209,"",,0,"FR_NAOLIB:StopPlace:509",,1,,
"FR_NAOLIB:Quay:509",,"Ménétrier","Ménétrier",,47.241264,-1.523827,"",,0,"FR_NAOLIB:StopPlace:186",,2,,
"FR_NAOLIB:Quay:2102",,"Juiverie","Juiverie",,47.210724,-1.624730,"",,0,"FR_NAOLIB:StopPlace:887",,1,,
"FR_NAOLIB:Quay:506",,"Picabia","Picabia",,47.254654,-1.576748,"",,0,"FR_NAOLIB:StopPlace:185",,2,,
"FR_NAOLIB:Quay:507",,"Picabia","Picabia",,47.254517,-1.576837,"",,0,"FR_NAOLIB:StopPlace:185",,2,,
"FR_NAOLIB:Quay:504",,"Le Cardo","Le Cardo","",47.261814,-1.584429,"",,0,"FR_NAOLIB:StopPlace:184",,1,,
"FR_NAOLIB:Quay:988",,"La Cochère","La Cochère",,47.200417,-1.778301,"",,0,"FR_NAOLIB:StopPlace:391",,2,,
"FR_NAOLIB:Quay:505",,"Le Cardo","Le Cardo","",47.261654,-1.584478,"",,0,"FR_NAOLIB:StopPlace:184",,1,,
"FR_NAOLIB:Quay:989",,"Beillevaire","Beillevaire",,47.249386,-1.607267,"",,0,"FR_NAOLIB:StopPlace:392",,1,,
"FR_NAOLIB:Quay:502",,"Le Cardo","Le Cardo","",47.261948,-1.584148,"",,0,"FR_NAOLIB:StopPlace:184",,1,,
"FR_NAOLIB:Quay:2581",,"Caillou Blanc","Le Caillou Blanc",,47.298958,-1.585312,"",,0,"FR_NAOLIB:StopPlace:1123",,1,,
"FR_NAOLIB:Quay:986",,"La Cochère","Cochère",,47.202709,-1.778215,"",,0,"FR_NAOLIB:StopPlace:391",,2,,
"FR_NAOLIB:Quay:503",,"Le Cardo","Le Cardo","",47.261734,-1.584546,"",,0,"FR_NAOLIB:StopPlace:184",,1,,
"FR_NAOLIB:Quay:1250",,"École Centrale - Audencia","Ecole Centrale Audencia","",47.248924,-1.551066,"",,0,"FR_NAOLIB:StopPlace:508",,2,,
"FR_NAOLIB:Quay:2580",,"Caillou Blanc","Le Caillou Blanc",,47.298649,-1.585569,"",,0,"FR_NAOLIB:StopPlace:1123",,1,,
"FR_NAOLIB:Quay:987",,"La Cochère","Cochère",,47.202709,-1.778215,"",,0,"FR_NAOLIB:StopPlace:391",,2,,
"FR_NAOLIB:Quay:500",,"Le Cardo","Le Cardo","",47.261936,-1.583950,"",,0,"FR_NAOLIB:StopPlace:184",,1,,
"FR_NAOLIB:Quay:984",,"Tour Eiffel","Tour Eiffel",,47.199757,-1.754847,"",,0,"FR_NAOLIB:StopPlace:390",,1,,
"FR_NAOLIB:Quay:501",,"Le Cardo","Le Cardo","",47.261765,-1.584234,"",,0,"FR_NAOLIB:StopPlace:184",,1,,
"FR_NAOLIB:Quay:985",,"Tour Eiffel","Tour Eiffel",,47.199551,-1.754243,"",,0,"FR_NAOLIB:StopPlace:390",,1,,
"FR_NAOLIB:Quay:971",,"Pé de Buzay","Pé de Buzay",,47.202541,-1.816445,"",,0,"FR_NAOLIB:StopPlace:383",,2,,
"FR_NAOLIB:Quay:972",,"Écoles","Ecoles",,47.197502,-1.759184,"",,0,"FR_NAOLIB:StopPlace:384",,1,,
"FR_NAOLIB:Quay:970",,"Bois Tillac","Bois Tillac",,47.200241,-1.771465,"",,0,"FR_NAOLIB:StopPlace:382",,2,,
"FR_NAOLIB:Quay:1239",,"Hôtel Dieu","Hôtel Dieu","",47.212376,-1.554459,"",,0,"FR_NAOLIB:StopPlace:506",,1,,
"FR_NAOLIB:Quay:1237",,"Hôtel Dieu","Hôtel Dieu","",47.212326,-1.552970,"",,0,"FR_NAOLIB:StopPlace:506",,1,,
"FR_NAOLIB:Quay:2569",,"Champ de l'Alouette","Chant de l'Alouette",,47.283287,-1.579751,"",,0,"FR_NAOLIB:StopPlace:1117",,1,,
"FR_NAOLIB:Quay:1238",,"Hôtel Dieu","Hôtel Dieu","",47.212112,-1.553492,"",,0,"FR_NAOLIB:StopPlace:506",,1,,
"FR_NAOLIB:Quay:2568",,"Champ de l'Alouette","Chant de l'Alouette",,47.282921,-1.580176,"",,0,"FR_NAOLIB:StopPlace:1117",,1,,
"FR_NAOLIB:Quay:1242",,"Neustrie","Neustrie","",47.176731,-1.594041,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2574",,"Le Gray 2","Le Gray",,47.283268,-1.584351,"",,0,"FR_NAOLIB:StopPlace:1120",,1,,
"FR_NAOLIB:Quay:1243",,"Neustrie","Neustrie","",47.176918,-1.593490,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2573",,"Massigné","Massigné",,47.298862,-1.579529,"",,0,"FR_NAOLIB:StopPlace:1119",,2,,
"FR_NAOLIB:Quay:1240",,"Neustrie","Neustrie","",47.177101,-1.592992,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2572",,"Massigné","Massigné",,47.298927,-1.579510,"",,0,"FR_NAOLIB:StopPlace:1119",,2,,
"FR_NAOLIB:Quay:1241",,"Neustrie","Neustrie","",47.177185,-1.592749,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2571",,"Le Gray 1","Le Gray",,47.283695,-1.586585,"",,0,"FR_NAOLIB:StopPlace:1118",,2,,
"FR_NAOLIB:Quay:1246",,"Neustrie","Neustrie","",47.177330,-1.592301,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2578",,"Noue Verrière","Noue Verrière",,47.277882,-1.571915,"",,0,"FR_NAOLIB:StopPlace:1122",,2,,
"FR_NAOLIB:Quay:1247",,"Neustrie","Neustrie","",47.177250,-1.592962,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2577",,"Cèdre","Cèdre",,47.299442,-1.560254,"",,0,"FR_NAOLIB:StopPlace:1121",,2,,
"FR_NAOLIB:Quay:1244",,"Neustrie","Neustrie","",47.177319,-1.592498,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2576",,"Cèdre","Cèdre",,47.299419,-1.559532,"",,0,"FR_NAOLIB:StopPlace:1121",,2,,
"FR_NAOLIB:Quay:1245",,"Neustrie","Neustrie","",47.176800,-1.593809,"",,0,"FR_NAOLIB:StopPlace:507",,1,,
"FR_NAOLIB:Quay:2575",,"Le Gray 2","Le Gray",,47.283356,-1.584014,"",,0,"FR_NAOLIB:StopPlace:1120",,1,,
"FR_NAOLIB:Quay:979",,"Stade","Stade",,47.191292,-1.707229,"",,0,"FR_NAOLIB:StopPlace:387",,1,,
"FR_NAOLIB:Quay:977",,"Stade","Stade",,47.191074,-1.707687,"",,0,"FR_NAOLIB:StopPlace:387",,1,,
"FR_NAOLIB:Quay:978",,"Stade","Stade",,47.191288,-1.707947,"",,0,"FR_NAOLIB:StopPlace:387",,1,,
"FR_NAOLIB:Quay:975",,"Tertre","Tertre",,47.196808,-1.744592,"",,0,"FR_NAOLIB:StopPlace:386",,1,,
"FR_NAOLIB:Quay:2570",,"Le Gray 1","Le Gray",,47.284195,-1.586849,"",,0,"FR_NAOLIB:StopPlace:1118",,2,,
"FR_NAOLIB:Quay:976",,"Tertre","Tertre",,47.196690,-1.744510,"",,0,"FR_NAOLIB:StopPlace:386",,1,,
"FR_NAOLIB:Quay:973",,"Écoles","Ecoles",,47.197788,-1.759322,"",,0,"FR_NAOLIB:StopPlace:384",,1,,
"FR_NAOLIB:Quay:974",,"Vièvre","Vièvre",,47.198055,-1.814372,"",,0,"FR_NAOLIB:StopPlace:385",,2,,
"FR_NAOLIB:Quay:521",,"Square Daviais","Square Daviais",,47.211578,-1.557582,"",,0,"FR_NAOLIB:StopPlace:191",,1,,
"FR_NAOLIB:Quay:2119",,"Bourgonnière","Bourgonnière",,47.206528,-1.655561,"",,0,"FR_NAOLIB:StopPlace:894",,1,,
"FR_NAOLIB:Quay:2118",,"Bourgonnière","Bourgonnière",,47.206650,-1.655453,"",,0,"FR_NAOLIB:StopPlace:894",,1,,
"FR_NAOLIB:Quay:2117",,"Savonnières","Savonnières",,47.197510,-1.662859,"",,0,"FR_NAOLIB:StopPlace:893",,1,,
"FR_NAOLIB:Quay:1275",,"Les Couëts","Les Couëts","",47.180691,-1.586688,"",,0,"FR_NAOLIB:StopPlace:515",,1,,
"FR_NAOLIB:Quay:2123",,"Fardière","Fardière","",47.198521,-1.606877,"",,0,"FR_NAOLIB:StopPlace:896",,1,,
"FR_NAOLIB:Quay:1276",,"St-Félix","St-Félix","",47.231220,-1.556543,"",,0,"FR_NAOLIB:StopPlace:516",,1,,
"FR_NAOLIB:Quay:2122",,"Fardière","Fardière","",47.198151,-1.605211,"",,0,"FR_NAOLIB:StopPlace:896",,1,,
"FR_NAOLIB:Quay:1273",,"Gare de Pont Rousseau","Gare de Pont-Rousseau",,47.193077,-1.549302,"",,0,"FR_NAOLIB:StopPlace:514",,1,,
"FR_NAOLIB:Quay:2121",,"Bougainville","Bougainville",,47.198551,-1.584938,"",,0,"FR_NAOLIB:StopPlace:895",,2,,
"FR_NAOLIB:Quay:1274",,"Les Couëts","Les Couëts","",47.180824,-1.586220,"",,0,"FR_NAOLIB:StopPlace:515",,1,,
"FR_NAOLIB:Quay:2120",,"Bougainville","Bougainville",,47.198975,-1.583577,"",,0,"FR_NAOLIB:StopPlace:895",,2,,
"FR_NAOLIB:Quay:1279",,"Château de Rezé","Château de Rezé","",47.184811,-1.559761,"",,0,"FR_NAOLIB:StopPlace:517",,1,,
"FR_NAOLIB:Quay:2127",,"Quai Brunais","Quai Brunais",,47.196144,-1.668721,"",,0,"FR_NAOLIB:StopPlace:898",,2,,
"FR_NAOLIB:Quay:2126",,"Salorges","Salorges",,47.205334,-1.574360,"",,0,"FR_NAOLIB:StopPlace:897",,2,,
"FR_NAOLIB:Quay:2125",,"Salorges","Salorges",,47.204735,-1.575005,"",,0,"FR_NAOLIB:StopPlace:897",,2,,
"FR_NAOLIB:Quay:1277",,"St-Félix","Saint Félix","",47.231541,-1.556397,"",,0,"FR_NAOLIB:StopPlace:516",,2,,
"FR_NAOLIB:Quay:1278",,"St-Félix","St-Félix","",47.231571,-1.556520,"",,0,"FR_NAOLIB:StopPlace:516",,1,,
"FR_NAOLIB:Quay:2124",,"Fardière","Fardière","",47.197941,-1.606672,"",,0,"FR_NAOLIB:StopPlace:896",,1,,
"FR_NAOLIB:Quay:528",,"Mellinet",,,47.211769,-1.577925,"",,0,"FR_NAOLIB:StopPlace:195",,1,,
"FR_NAOLIB:Quay:529",,"Mellinet",,,47.211201,-1.575677,"",,0,"FR_NAOLIB:StopPlace:195",,1,,
"FR_NAOLIB:Quay:526",,"St-Pierre","St-Pierre",,47.218067,-1.551758,"",,0,"FR_NAOLIB:StopPlace:194",,1,,
"FR_NAOLIB:Quay:527",,"St-Pierre","St-Pierre",,47.218136,-1.551944,"",,0,"FR_NAOLIB:StopPlace:194",,1,,
"FR_NAOLIB:Quay:524",,"Bouteillerie","Bouteillerie",,47.221481,-1.543505,"",,0,"FR_NAOLIB:StopPlace:193",,1,,
"FR_NAOLIB:Quay:1271",,"Facultés","Facultés","",47.246845,-1.555297,"",,0,"FR_NAOLIB:StopPlace:513",,1,,
"FR_NAOLIB:Quay:1272",,"Gare de Pont Rousseau","Gare de Pont-Rousseau",,47.192959,-1.548866,"",,0,"FR_NAOLIB:StopPlace:514",,1,,
"FR_NAOLIB:Quay:525",,"Bouteillerie","Bouteillerie",,47.221691,-1.542809,"",,0,"FR_NAOLIB:StopPlace:193",,1,,
"FR_NAOLIB:Quay:522",,"Desmoulins","Démoulins",,47.233475,-1.521249,"",,0,"FR_NAOLIB:StopPlace:192",,1,,
"FR_NAOLIB:Quay:1270",,"Facultés","Facultés","",47.245655,-1.555407,"",,0,"FR_NAOLIB:StopPlace:513",,1,,
